Dehashed name,WEM name (English),WEM name (日本語)
addkizunatalk012_0070,614850427.wem,95469333.wem
addkizunatalk012_0080,381722570.wem,931900969.wem
addkizunatalk012_0090,207224112.wem,85443967.wem
addkizunatalk012_0100,462832276.wem,98946097.wem
addkizunatalk012_0110,1022842415.wem,492827622.wem
addkizunatalk012_0120,323398029.wem,544978842.wem
addkizunatalk012_0130,274903282.wem,263321817.wem
addkizunatalk012_0140,205587921.wem,745306752.wem
addkizunatalk012_0150,222476054.wem,136249730.wem
addkizunatalk012_0160,525369038.wem,23747622.wem
addkizunatalk012_0170,30450583.wem,727714417.wem
addkizunatalk012_0180,1009122942.wem,518939231.wem
addkizunatalk012_0190,939172680.wem,558356765.wem
addkizunatalk012_0200,503386974.wem,791893993.wem
addkizunatalk012_0210,670898175.wem,723259533.wem
addkizunatalk012_0220,632144650.wem,201918556.wem
addkizunatalk012_0230,783336859.wem,801984100.wem
addkizunatalk012_0240,233164457.wem,481489091.wem
addkizunatalk012_0250,82465985.wem,478654305.wem
addkizunatalk012_0260,551869493.wem,141976316.wem
addkizunatalk012_0270,499423340.wem,522439676.wem
addkizunatalk012_0280,823658357.wem,177778190.wem
addkizunatalk012_0290,515457585.wem,1006238711.wem
addkizunatalk012_0300,250643136.wem,307082095.wem
addkizunatalk012_0310,908104143.wem,396336379.wem
addkizunatalk012_0320,529126368.wem,465453865.wem
addkizunatalk012_0330,789952707.wem,771044052.wem
addkizunatalk012_0340,881182540.wem,804033263.wem
addkizunatalk012_0350,1000273695.wem,723068001.wem
addkizunatalk012_0360,994057798.wem,184790579.wem
addkizunatalk012_0370,551004027.wem,548271595.wem
addkizunatalk012_0380,407377865.wem,181415495.wem
addkizunatalk012_0390,200157868.wem,132651154.wem
addkizunatalk012_0400,890331311.wem,385555435.wem
addkizunatalk012_0410,153413716.wem,257922525.wem
addkizunatalk012_0420,444818498.wem,135934292.wem
addkizunatalk012_0430,786163029.wem,799699397.wem
addkizunatalk012_0440,931079283.wem,455395773.wem
addkizunatalk012_0450,862408134.wem,906890578.wem
addkizunatalk012_0460,565470484.wem,478487833.wem
addkizunatalk012_0470,471665474.wem,624007461.wem
addkizunatalk012_0480,236879488.wem,400783962.wem
addkizunatalk012_0490,689884896.wem,173128068.wem
addkizunatalk012_0500,811514902.wem,121757299.wem
addkizunatalk012_0510,838217737.wem,297066404.wem
addkizunatalk012_0520,867794047.wem,889936675.wem
addkizunatalk012_0530,761184491.wem,479342750.wem
addkizunatalk012_0540,521596392.wem,71335487.wem
addkizunatalk012_0550,972980702.wem,686658724.wem
addkizunatalk012_0560,872011969.wem,314439548.wem
addkizunatalk012_0570,33373175.wem,584061244.wem
addkizunatalk012_0580,878960011.wem,568323655.wem
addkizunatalk012_0590,185619549.wem,204225896.wem
addkizunatalk012_0600,296138710.wem,764223179.wem
addkizunatalk012_0610,634834168.wem,1000622179.wem
addkizunatalk013_0010,793183049.wem,136098614.wem
addkizunatalk013_0020,787411990.wem,741321618.wem
addkizunatalk013_0030,133924551.wem,747038878.wem
addkizunatalk013_0040,449799963.wem,1004935655.wem
addkizunatalk013_0050,384888833.wem,356626206.wem
addkizunatalk013_0060,773056867.wem,315977672.wem
addkizunatalk013_0070,345075404.wem,392431557.wem
addkizunatalk013_0080,310989023.wem,741822943.wem
addkizunatalk013_0090,423631773.wem,699772437.wem
addkizunatalk013_0100,231100953.wem,691637955.wem
addkizunatalk013_0110,688393739.wem,885657609.wem
addkizunatalk013_0120,161766608.wem,816449734.wem
addkizunatalk013_0130,842382253.wem,913855096.wem
addkizunatalk013_0140,1022055343.wem,104983957.wem
addkizunatalk013_0150,241089234.wem,325590174.wem
addkizunatalk013_0160,867880381.wem,225954525.wem
addkizunatalk013_0170,1070789946.wem,51765774.wem
addkizunatalk013_0180,939305570.wem,720988862.wem
addkizunatalk013_0190,234600159.wem,253024787.wem
addkizunatalk013_0200,657124318.wem,922346679.wem
addkizunatalk013_0210,100957570.wem,62641338.wem
addkizunatalk013_0220,977657783.wem,567498535.wem
addkizunatalk013_0230,541435057.wem,255515187.wem
addkizunatalk013_0240,99086270.wem,531836062.wem
addkizunatalk013_0250,237685752.wem,530168788.wem
addkizunatalk013_0260,1063409878.wem,64444885.wem
addkizunatalk013_0270,936007473.wem,150744448.wem
addkizunatalk013_0280,268367091.wem,267247326.wem
addkizunatalk013_0290,233163384.wem,698364268.wem
addkizunatalk013_0300,516318983.wem,152050555.wem
addkizunatalk013_0310,733646976.wem,216301662.wem
addkizunatalk013_0320,18655001.wem,985103047.wem
addkizunatalk013_0330,67918949.wem,99914770.wem
addkizunatalk013_0340,92959049.wem,362941009.wem
addkizunatalk013_0350,689849579.wem,157852592.wem
addkizunatalk013_0360,723280455.wem,97624261.wem
addkizunatalk013_0370,1061767419.wem,147092800.wem
addkizunatalk013_0380,642048942.wem,795030770.wem
addkizunatalk013_0390,61966376.wem,550764897.wem
addkizunatalk013_0400,527102097.wem,505778986.wem
addkizunatalk013_0410,656082498.wem,37930615.wem
addkizunatalk013_0420,834027986.wem,617657637.wem
addkizunatalk013_0430,627148277.wem,306570599.wem
addkizunatalk013_0440,441883266.wem,833417429.wem
addkizunatalk013_0450,188933607.wem,978317608.wem
addkizunatalk013_0460,122039797.wem,785481881.wem
addkizunatalk013_0470,605342192.wem,830870854.wem
addkizunatalk013_0480,786937527.wem,280044830.wem
addkizunatalk013_0490,480255304.wem,1062905177.wem
addkizunatalk013_0500,268999018.wem,29722102.wem
addkizunatalk013_0510,676940424.wem,931188335.wem
addkizunatalk013_0520,351651918.wem,70741938.wem
addkizunatalk013_0530,88801713.wem,995660927.wem
addkizunatalk013_0540,139699053.wem,671242801.wem
addkizunatalk013_0550,699901527.wem,755695633.wem
addkizunatalk013_0560,106475841.wem,711445470.wem
addkizunatalk013_0570,956226086.wem,251758294.wem
addkizunatalk013_0580,808564888.wem,961911686.wem
addkizunatalk013_0590,1048478962.wem,939644977.wem
addkizunatalk013_0600,866669277.wem,410196402.wem
addkizunatalk014_0010,812698217.wem,843255927.wem
addkizunatalk014_0020,163393151.wem,703333740.wem
addkizunatalk014_0030,763117289.wem,894530803.wem
addkizunatalk014_0040,730645777.wem,819633475.wem
addkizunatalk014_0050,598100036.wem,389122553.wem
addkizunatalk014_0060,704549619.wem,197237351.wem
addkizunatalk014_0070,6027413.wem,1005716025.wem
addkizunatalk014_0080,397053492.wem,407185434.wem
addkizunatalk014_0090,247580153.wem,972824582.wem
addkizunatalk014_0100,761226042.wem,86356805.wem
addkizunatalk014_0110,506059372.wem,129972354.wem
addkizunatalk014_0120,215838994.wem,675494513.wem
addkizunatalk014_0130,316691297.wem,96999052.wem
addkizunatalk014_0140,983972051.wem,246156507.wem
addkizunatalk014_0150,445690211.wem,473504039.wem
addkizunatalk014_0170,114530249.wem,271932848.wem
addkizunatalk014_0180,670926410.wem,289835048.wem
addkizunatalk014_0190,154220819.wem,781398461.wem
addkizunatalk014_0200,988209843.wem,488073528.wem
addkizunatalk014_0210,755824850.wem,572802461.wem
addkizunatalk014_0220,408734788.wem,450735580.wem
addkizunatalk014_0230,128691159.wem,11696258.wem
addkizunatalk014_0240,918975471.wem,37419562.wem
addkizunatalk014_0250,102254353.wem,562539364.wem
addkizunatalk014_0260,531755441.wem,924373809.wem
addkizunatalk014_0270,780438785.wem,696328919.wem
addkizunatalk014_0280,920634791.wem,173491647.wem
addkizunatalk014_0290,1019616489.wem,394552383.wem
addkizunatalk014_0300,808707165.wem,665724230.wem
addkizunatalk014_0310,592438918.wem,852365687.wem
addkizunatalk014_0320,1006060254.wem,612904309.wem
addkizunatalk014_0330,1070067037.wem,734247229.wem
addkizunatalk014_0340,995862258.wem,461439179.wem
addkizunatalk014_0350,840856501.wem,582355254.wem
addkizunatalk014_0360,217562421.wem,702088436.wem
addkizunatalk014_0370,1023504796.wem,268991165.wem
addkizunatalk014_0380,143887874.wem,596866523.wem
addkizunatalk014_0390,959626027.wem,287986794.wem
addkizunatalk014_0400,664485668.wem,415517329.wem
addkizunatalk014_0410,809066317.wem,544268642.wem
addkizunatalk014_0420,774228969.wem,33208308.wem
addkizunatalk014_0430,904833591.wem,999259053.wem
addkizunatalk014_0440,65266439.wem,416200194.wem
addkizunatalk014_0450,370604925.wem,675428608.wem
addkizunatalk014_0460,6499358.wem,439792543.wem
addkizunatalk014_0470,372956133.wem,44046690.wem
addkizunatalk014_0480,358366530.wem,670169785.wem
addkizunatalk014_0490,249070240.wem,389921637.wem
addkizunatalk014_0500,33390571.wem,330367514.wem
addkizunatalk014_0510,256240085.wem,836527632.wem
addkizunatalk014_0520,930711180.wem,355420596.wem
addkizunatalk014_0530,326071730.wem,33403640.wem
addkizunatalk014_0540,344223073.wem,435291511.wem
addkizunatalk014_0550,804310764.wem,104831703.wem
addkizunatalk014_0560,462699188.wem,1025792582.wem
addkizunatalk014_0570,822405279.wem,259219172.wem
addkizunatalk014_0580,901657948.wem,364967132.wem
addkizunatalk014_0590,954282904.wem,159248560.wem
addkizunatalk014_0600,48697392.wem,429944696.wem
addkizunatalk014_0610,1000875228.wem,33572357.wem
addkizunatalk014_0620,441394883.wem,1029745947.wem
addkizunatalk014_0630,790178259.wem,355815348.wem
addkizunatalk014_0640,629891400.wem,733454036.wem
addkizunatalk014_0650,403128357.wem,160458210.wem
addkizunatalk014_0660,1040041665.wem,394954930.wem
addkizunatalk014_0670,671497973.wem,70090783.wem
addkizunatalk014_0680,11188095.wem,668829491.wem
addkizunatalk014_0690,585488804.wem,190422868.wem
addkizunatalk014_0700,992620672.wem,514078610.wem
addkizunatalk014_0710,72083110.wem,339520054.wem
addkizunatalk014_0720,710890865.wem,830005101.wem
addkizunatalk014_0730,677907014.wem,725690764.wem
addkizunatalk014_0740,18917074.wem,471477720.wem
addkizunatalk014_0750,625552675.wem,508596658.wem
addkizunatalk014_0760,507039263.wem,188107677.wem
addkizunatalk014_0770,651189157.wem,1054155859.wem
addkizunatalk014_0780,156057553.wem,499685519.wem
addkizunatalk014_0790,449603301.wem,856155086.wem
addkizunatalk014_0800,151946845.wem,367999645.wem
addkizunatalk014_0810,199040790.wem,359305589.wem
addkizunatalk014_0820,1048760248.wem,544278391.wem
addkizunatalk014_0830,715385428.wem,749332200.wem
addkizunatalk014_0840,52010613.wem,406506369.wem
addkizunatalk014_0850,971561139.wem,1065390072.wem
addkizunatalk014_0860,62089596.wem,502676133.wem
addkizunatalk014_0870,169805527.wem,74585095.wem
addkizunatalk014_0880,429111885.wem,918283533.wem
addkizunatalk014_0890,918245560.wem,646460129.wem
addkizunatalk014_0900,850900605.wem,293103651.wem
addkizunatalk014_0910,764982099.wem,425642070.wem
addkizunatalk014_0920,920984734.wem,997100734.wem
addkizunatalk014_0930,617286147.wem,377733017.wem
addkizunatalk014_0940,594320910.wem,1061161105.wem
addkizunatalk014_0950,325312182.wem,882878459.wem
addkizunatalk014_0960,889025180.wem,805750815.wem
addkizunatalk014_0970,904267754.wem,382936983.wem
addkizunatalk014_0980,625966013.wem,55618789.wem
addkizunatalk014_0990,344513367.wem,111286647.wem
addkizunatalk014_1000,226807168.wem,1064372618.wem
addkizunatalk014_1010,1027712504.wem,369773857.wem
addkizunatalk014_1020,263008358.wem,933578010.wem
addkizunatalk014_1030,286945090.wem,949408568.wem
addkizunatalk014_1040,273218159.wem,466257139.wem
addkizunatalk014_1050,506492491.wem,828868512.wem
vs01070100_01syu_00,224797070.wem,74823950.wem
vs01070100_02rai_00,860609199.wem,116938919.wem
vs01070100_03rai_00,347256678.wem,170178274.wem
vs01070100_04syu_01,139027511.wem,924841762.wem
vs01070100_04syu_02,1050041092.wem,784975955.wem
vs01070100_05rai_01,96836817.wem,581298486.wem
vs01070100_05rai_02,839077893.wem,485195659.wem
vs01070100_05rai_03,918037116.wem,900534967.wem
vs01070100_06rai_00,877195066.wem,148960017.wem
vs01070100_07syu_00,456151172.wem,71530893.wem
vs01070100_08rai_00,97004373.wem,369200708.wem
vs01070100_09syu_01,496849981.wem,696693745.wem
vs01070100_09syu_02,368403672.wem,205346661.wem
vs01070100_10rai_01,1061592961.wem,677400816.wem
vs01070100_10rai_02,477592606.wem,877886061.wem
vs01070100_11syu_01,613487200.wem,961800438.wem
vs01070100_11syu_02,742547791.wem,392299523.wem
vs01070100_12rai_00,388882096.wem,488246729.wem
vs01070100_13syu_00,551509763.wem,475102690.wem
vs01070100_14rai_00,699274406.wem,362985980.wem
vs01090100_01rai_00,868918347.wem,107351341.wem
vs01090100_02syu_00,19205004.wem,1002676324.wem
vs01090100_03rai_01,828492385.wem,523327988.wem
vs01090100_03rai_02,916029126.wem,848821294.wem
vs01090110_01dam_00,996829400.wem,261996524.wem
vs01090110_02syu_00,70307581.wem,714027209.wem
vs01090110_03dam_00,51421835.wem,1035523091.wem
vs01090110_04z_00,476831879.wem,368059929.wem
vs01090110_05z_00,732788695.wem,745545583.wem
vs01090110_06dam_00,523695025.wem,911192063.wem
vs01090110_07z_00,267137297.wem,851559254.wem
vs01090110_08dam_00,769193387.wem,197113504.wem
vs01090110_09dam_00,855573026.wem,820330661.wem
vs01090110_10z_00,356027730.wem,855959233.wem
vs01090110_11dam_01,335547278.wem,487199734.wem
vs01090110_11dam_02,871197800.wem,985579599.wem
vs01090110_12z_00,465047298.wem,859371553.wem
vs01090110_13dam_00,165623620.wem,171086097.wem
vs01090110_14z_01,635391451.wem,673652044.wem
vs01090110_14z_02,779021862.wem,795784109.wem
vs01090110_14z_03,218604851.wem,1053086808.wem
vs01090110_15dam_00,592816629.wem,771590177.wem
vs01090110_16z_01,551682415.wem,764005515.wem
vs01090110_16z_02,806832373.wem,307607577.wem
vs01090110_17dam_00,350179319.wem,72763123.wem
vs01090110_18z_00,160483691.wem,433679298.wem
vs01090110_19dam_00,883585301.wem,757587035.wem
vs01090110_20syu_00,501845994.wem,476367174.wem
vs01130100_01dan_01,472273512.wem,972651830.wem
vs01130100_01dan_02,1008794648.wem,550146746.wem
vs01130100_01dan_03,886199516.wem,4664926.wem
vs01130100_02syu_01,590808692.wem,242603363.wem
vs01130100_02syu_02,389862882.wem,1067882002.wem
vs01130100_03dic_01,962407570.wem,930204561.wem
vs01130100_03dic_02,96387085.wem,886886427.wem
vs01130100_04syu_01,307100118.wem,27716246.wem
vs01130100_04syu_02,69132315.wem,224628687.wem
vs01130100_05dic_01,194394162.wem,963976850.wem
vs01130100_05dic_02,752365077.wem,524406201.wem
vs01130100_05dic_03,696856954.wem,390557601.wem
vs01130100_05dic_04,698362674.wem,216912213.wem
vs01140150_01dic_00,482930261.wem,814852531.wem
vs01140150_02fio_00,575811933.wem,444899819.wem
vs01140150_03dic_00,400848683.wem,570846960.wem
vs01140150_04fio_00,593549590.wem,984210443.wem
vs01140150_05dic_00,1020589321.wem,957745172.wem
vs01140150_06fio_00,812808226.wem,836155333.wem
vs01140150_07dic_00,640937046.wem,213816100.wem
vs01140150_08fio_00,151807409.wem,820049240.wem
vs01140150_09dic_00,770639432.wem,578447599.wem
vs01140150_10fio_00,398281915.wem,24497678.wem
vs01200100_01fio_00,128932328.wem,326297018.wem
vs01200100_02rai_00,469028531.wem,30424880.wem
vs01200100_03syu_02,748862151.wem,877591179.wem
vs01200100_04fio_00,896822554.wem,327381349.wem
vs01200100_05syu_00,1002444601.wem,830770568.wem
vs01200100_07syu_00,651323.wem,1041449864.wem
vs01200100_08rai_01,980730441.wem,354370734.wem
vs01200100_08rai_02,587100928.wem,331776864.wem
vs01200100_09syu_01,383051974.wem,298423204.wem
vs01200100_09syu_02,751204629.wem,585346519.wem
vs01200100_10rai_00,359319069.wem,1028330677.wem
vs01200100_11syu_00,75973065.wem,168007912.wem
vs01200100_12fio_00,309029360.wem,630524340.wem
vs01200100_13rai_01,40412272.wem,380927462.wem
vs01200100_13rai_02,165472426.wem,619179298.wem
vs01200100_13rai_03,160603562.wem,1050694006.wem
vs01200100_14fio_01,442947315.wem,415006567.wem
vs01200100_14fio_02,625944.wem,391952555.wem
vs01200100_15rai_00,354302686.wem,456359385.wem
vs01200100_16syu_02,744516559.wem,454594371.wem
vs01200100_16syu_03,126971569.wem,1023122689.wem
vs01200100_17fio_00,1073255498.wem,928723793.wem
vs01200100_18syu_01,428311077.wem,897099495.wem
vs01200100_18syu_02,817940827.wem,68255179.wem
vs01200100_19rai_01,367930456.wem,179142284.wem
vs01200100_19rai_02,241611216.wem,914404896.wem
vs01200100_20syu_01,1071958151.wem,118231513.wem
vs01200100_20syu_02,145877717.wem,243726474.wem
vs01200100_21rai_01,363010045.wem,682361447.wem
vs01200100_21rai_02,371910643.wem,341308579.wem
vs01200100_21rai_03,86523058.wem,413293229.wem
vs01200100_22syu_00,900470328.wem,74609283.wem
vs01200100_23rai_00,974176714.wem,614363443.wem
vs01200100_24syu_00,1032499335.wem,159865409.wem
vs01200100_25rai_01,742355038.wem,254971956.wem
vs01200100_25rai_02,839112173.wem,437993690.wem
vs01200100_25rai_03,556273779.wem,830358662.wem
vs01200100_26fio_00,972575550.wem,310049259.wem
vs01200100_27syu_00,757590110.wem,475140248.wem
vs01200100_28rai_00,757799009.wem,538114229.wem
vs01200100_29syu_01,714247294.wem,692079817.wem
vs01200100_29syu_02,666897540.wem,77888428.wem
vs01200100_30rai_00,508745677.wem,148256769.wem
vs01200100_31fio_01,598510045.wem,670345592.wem
vs01200100_31fio_02,313171250.wem,111816335.wem
vs01200100_31fio_03,749368226.wem,216243630.wem
vs01200100_32rai_00,589138830.wem,287662573.wem
vs01200100_33syu_00,1026370434.wem,660023122.wem
vs01200100_34fio_00,293580082.wem,700655960.wem
vs01200100_35rai_00,100579837.wem,460222953.wem
vs01200100_36fio_00,377361681.wem,404610354.wem
vs01200100_37rai_00,337685299.wem,933081102.wem
vs01200100_38syu_00,855353372.wem,27320180.wem
vs01250100_01fio_00,999917800.wem,397647955.wem
vs01250100_02rai_00,641675181.wem,978826521.wem
vs01250100_03fio_00,886621181.wem,419221089.wem
vs01250100_04syu_01,627459818.wem,236157133.wem
vs01250100_04syu_02,1024601283.wem,727461963.wem
vs01250100_05rai_00,1047467334.wem,953004526.wem
vs01250100_06fio_00,121190935.wem,89565487.wem
vs01250100_07syu_01,247054987.wem,433648826.wem
vs01250100_07syu_02,246864346.wem,252668374.wem
vs01250100_08rai_00,47400054.wem,20603092.wem
vs01250100_09fio_00,1062282368.wem,234181548.wem
vs01250100_10syu_00,585860630.wem,806924424.wem
vs01250100_11rai_00,284325088.wem,242543039.wem
vs01250100_12syu_00,589687407.wem,585228629.wem
vs01250100_13rai_00,308811438.wem,1039732552.wem
vs01260100_01rai_01,218634192.wem,55102597.wem
vs01260100_01rai_02,510972198.wem,313496889.wem
vs01260100_02fio_01,107343371.wem,785847723.wem
vs01260100_02fio_02,934426597.wem,967350347.wem
vs01260100_02fio_03,651539416.wem,625885445.wem
vs01260100_03syu_01,565684797.wem,980566313.wem
vs01260100_03syu_02,264465179.wem,415389467.wem
vs01260100_03syu_03,425126508.wem,845290313.wem
vs01260100_04rai_00,644584766.wem,184983955.wem
vs01260100_05fio_00,973188875.wem,980694379.wem
vs01260100_06syu_01,592788992.wem,1073422498.wem
vs01260100_06syu_02,752661397.wem,399217954.wem
vs01260100_06syu_03,320412151.wem,1024592084.wem
vs01260100_07fio_00,575874669.wem,298426793.wem
vs01260100_08syu_01,892350064.wem,35024768.wem
vs01260100_08syu_02,318823425.wem,73136948.wem
vs01260100_08syu_03,300316440.wem,497424441.wem
vs01260100_09rai_01,180969601.wem,1010639160.wem
vs01260100_09rai_02,313816173.wem,288729651.wem
vs01260100_10fio_01,926415217.wem,313204462.wem
