Dehashed name,WEM name (English),WEM name (日本語)
cq021800_9040,774778983.wem,555225554.wem
cq021800_9050,892709981.wem,167740671.wem
cq021800_9060,541226117.wem,300330145.wem
cq021800_9070,714479240.wem,185154313.wem
cq021800_9080,937672567.wem,731240038.wem
cq021800_9090,186844312.wem,202160767.wem
cq021800_9100,725986759.wem,650183886.wem
cq021800_9110,773865183.wem,512289257.wem
cq021800_9120,985134291.wem,303455523.wem
cq021800_9130,541004700.wem,901414326.wem
cq022100_0010,127597387.wem,20981089.wem
cq022100_0020,484605991.wem,693363601.wem
cq022100_0030,276358453.wem,33217816.wem
cq022100_0035,547798171.wem,118747432.wem
cq022100_0040,810603861.wem,490613031.wem
cq022100_0045,641226302.wem,191023641.wem
cq022100_0050,658436996.wem,8208669.wem
cq022100_0060,372197119.wem,1042558135.wem
cq022100_0070,125335969.wem,428703634.wem
cq022100_0080,1070889269.wem,187488781.wem
cq022100_0085,93297244.wem,977498401.wem
cq022100_0090,305925186.wem,6347637.wem
cq022100_0100,940995331.wem,691042696.wem
cq022100_0110,619531658.wem,796301712.wem
cq022100_0115,1042801203.wem,532973452.wem
cq022100_0120,1012248642.wem,256150034.wem
cq022100_0130,1027915263.wem,1053021968.wem
cq022100_0140,824210050.wem,1044497860.wem
cq022100_0145,204193819.wem,479995669.wem
cq022100_0150,730383881.wem,198400330.wem
cq022100_0160,343005964.wem,781260967.wem
cq022100_0170,395362265.wem,843635939.wem
cq022100_0180,159617471.wem,433796366.wem
cq022100_0190,702489262.wem,1071020186.wem
cq022100_0200,101937157.wem,565017245.wem
cq022100_0210,821200504.wem,504113904.wem
cq022100_0220,753185657.wem,278447522.wem
cq022100_0230,260943767.wem,628265440.wem
cq022100_0240,541719936.wem,57907638.wem
cq022100_0245,58874292.wem,297197706.wem
cq022100_0250,793139236.wem,860218912.wem
cq022100_0260,365300248.wem,737702295.wem
cq022100_0270,471682675.wem,276608379.wem
cq022100_0275,793047179.wem,702494169.wem
cq022100_0280,741757310.wem,849400529.wem
cq022100_0290,62221677.wem,904712561.wem
cq022100_0300,930975100.wem,997016633.wem
cq022100_0310,435989612.wem,829518735.wem
cq022100_0320,381250187.wem,542526119.wem
cq022100_0330,870807472.wem,829823117.wem
cq030100_0010,1004867635.wem,496535554.wem
cq030100_0020,596734339.wem,61843758.wem
cq030100_0025,754177707.wem,113339341.wem
cq030100_0030,608174317.wem,438561732.wem
cq030100_0040,377176550.wem,895844971.wem
cq030100_0050,428166865.wem,865447934.wem
cq030100_0060,128646228.wem,966287348.wem
cq030100_0070,662075347.wem,334030197.wem
cq030100_0075,163382503.wem,29936151.wem
cq030100_0080,815455883.wem,944227587.wem
cq030100_0090,386765385.wem,180537739.wem
cq030100_0100,74527914.wem,950655385.wem
cq030100_0110,19575134.wem,166514451.wem
cq030100_0120,706253416.wem,263477292.wem
cq030100_0130,623404849.wem,966601544.wem
cq030100_0140,1010667857.wem,976762207.wem
cq030100_0150,810068331.wem,1067692765.wem
cq030100_0160,164569520.wem,855461816.wem
cq030100_0165,421418370.wem,937225535.wem
cq030100_0170,886019956.wem,64703569.wem
cq030100_0180,585941035.wem,722475121.wem
cq030100_0185,262221765.wem,307090118.wem
cq030100_0190,555762161.wem,726643404.wem
cq030100_0200,494729664.wem,607170579.wem
cq030100_0210,10446513.wem,936117363.wem
cq030100_0220,966844018.wem,395913641.wem
cq030100_0230,1031561053.wem,779636025.wem
cq030100_0240,26502034.wem,743815794.wem
cq030100_0245,620834024.wem,38352483.wem
cq030100_0250,406402122.wem,92181416.wem
cq030100_0255,403418272.wem,381177845.wem
cq030100_0260,798053701.wem,298669706.wem
cq030100_0265,897086163.wem,785797181.wem
cq030100_0270,691656545.wem,149742030.wem
cq030100_0280,545949308.wem,717587948.wem
cq030100_0290,1001074167.wem,472661540.wem
cq030100_0300,965010408.wem,421181120.wem
cq030100_0305,559033412.wem,559183639.wem
cq030100_0310,526510951.wem,10958977.wem
cq030100_0320,309526196.wem,1004157844.wem
cq030100_0325,24755891.wem,1044881965.wem
cq030100_0330,527314737.wem,937653808.wem
cq030100_0340,761775599.wem,94557509.wem
cq030100_0350,692186865.wem,1057339973.wem
cq030100_0360,777426778.wem,283752097.wem
cq030100_0365,868191484.wem,405555987.wem
cq030100_0370,252921327.wem,465560129.wem
cq030100_0375,320232400.wem,820667398.wem
cq030100_0380,906028351.wem,605799822.wem
cq030100_0390,766987160.wem,932032213.wem
cq030100_0395,613071776.wem,637987341.wem
cq030100_0400,332679615.wem,1012923185.wem
cq030100_0405,828700590.wem,635699421.wem
cq030100_0410,813567599.wem,1052353565.wem
cq030100_0415,354798596.wem,653895858.wem
cq030100_0420,538011388.wem,443631686.wem
cq030100_0430,96991547.wem,135714049.wem
cq030100_0440,384635558.wem,954701647.wem
cq030100_0445,462183725.wem,153038527.wem
cq030100_0450,143380602.wem,1067236385.wem
cq030100_0460,968749576.wem,519480046.wem
cq030100_0470,215558212.wem,962455232.wem
cq030100_0480,868184001.wem,720050028.wem
cq030100_0490,297693027.wem,293837067.wem
cq030100_0495,506039172.wem,135992847.wem
cq030100_0500,354606472.wem,386981976.wem
cq030100_0510,302701086.wem,31577185.wem
cq030100_0520,168062442.wem,247076185.wem
cq030100_0530,401215053.wem,888950652.wem
cq030100_0540,22062813.wem,256999869.wem
cq030100_0550,905377780.wem,548027447.wem
cq030100_0560,121505761.wem,113100039.wem
cq030100_0565,910324081.wem,404839168.wem
cq030100_0570,5449645.wem,734288171.wem
cq030100_0575,978708835.wem,653635652.wem
cq030100_0580,804754778.wem,157105181.wem
cq030100_0590,754349923.wem,164121979.wem
cq030100_0600,130657905.wem,926103688.wem
cq030100_0605,502553403.wem,466918571.wem
cq030100_0610,15417564.wem,66374546.wem
cq030100_0615,845243311.wem,206191603.wem
cq030100_0620,995331333.wem,52253281.wem
cq030100_0625,2603042.wem,254671064.wem
cq030100_0630,590398137.wem,1011141703.wem
cq030100_0640,545680263.wem,691929102.wem
cq030100_0650,907759444.wem,562916009.wem
cq030100_0655,590104489.wem,1061438948.wem
cq030100_0660,683087426.wem,486605827.wem
cq030100_0670,762731567.wem,386630944.wem
cq030100_0673,554807753.wem,855455009.wem
cq030100_0676,528435194.wem,1046712473.wem
cq030100_0680,700771504.wem,466834024.wem
cq030100_0690,111432281.wem,344071516.wem
cq030100_0700,643785556.wem,90097652.wem
cq030100_0710,864954520.wem,257182586.wem
cq030100_0720,164995746.wem,1005740701.wem
cq030100_0730,303833015.wem,10580270.wem
cq030100_0740,252520061.wem,337504713.wem
cq030100_0741,766840180.wem,641134774.wem
cq030100_0750,811601645.wem,763107771.wem
cq030100_0751,761133137.wem,302133377.wem
cq030100_0760,144462323.wem,65986330.wem
cq030100_0770,667479698.wem,700395862.wem
cq030100_0780,535608604.wem,325325325.wem
cq030100_0790,528104206.wem,306275200.wem
cq030100_0800,365349199.wem,600896632.wem
cq030100_0810,1058192843.wem,756353730.wem
cq030100_0815,91504457.wem,887956505.wem
cq030100_0820,471639443.wem,141631714.wem
cq030100_0825,136351524.wem,117719548.wem
cq030200_0010,645106236.wem,665781476.wem
cq030200_0020,708247591.wem,752717705.wem
cq030200_0030,813304326.wem,260071744.wem
cq030200_0040,1015666924.wem,303455841.wem
cq030200_0050,52885146.wem,497773301.wem
cq030200_0060,503724692.wem,250734746.wem
cq030200_0070,252800746.wem,696848345.wem
cq030200_0080,796559347.wem,759024367.wem
cq030200_0090,325102899.wem,142452805.wem
cq030200_0100,590994794.wem,956336793.wem
cq030200_0110,1030122670.wem,495768379.wem
cq030200_0120,433362280.wem,179215223.wem
cq030200_0130,474704830.wem,218045474.wem
cq030200_0140,703916061.wem,260122633.wem
cq030200_0150,462824729.wem,405760194.wem
cq030200_0160,999667213.wem,376789775.wem
cq030300_0010,401859378.wem,681188430.wem
cq030300_0015,702520654.wem,811887272.wem
cq030300_0020,905493243.wem,569429811.wem
cq030300_0025,640045069.wem,904486217.wem
cq030400_0010,109088241.wem,177357347.wem
cq030400_0013,447340342.wem,568905979.wem
cq030400_0016,403025190.wem,482601731.wem
cq030400_0020,91277097.wem,7963343.wem
cq030400_0030,492610133.wem,598907260.wem
cq030400_0040,881429251.wem,136665072.wem
cq030400_0050,991921075.wem,321943129.wem
cq030400_0060,287195592.wem,584890504.wem
cq030400_0070,196753917.wem,317865695.wem
cq030400_0080,65692307.wem,725196458.wem
cq030500_0010,914009723.wem,1055645604.wem
cq030500_0020,1035212125.wem,490505102.wem
cq030500_0030,492206674.wem,744735045.wem
cq030500_0040,387857351.wem,717505255.wem
cq030500_0050,472216451.wem,1031699472.wem
cq030500_0060,195044557.wem,94771658.wem
cq030500_0070,541284914.wem,262142401.wem
cq030500_0080,1052923578.wem,787195806.wem
cq030500_0090,722865586.wem,1047295832.wem
cq030500_0100,727020671.wem,50204865.wem
cq030500_0110,997629998.wem,224705813.wem
cq030500_0120,304508416.wem,964456219.wem
cq030500_0130,857044982.wem,206497132.wem
cq030500_0140,1014747585.wem,474762282.wem
cq030500_0145,262919645.wem,939657270.wem
cq030500_0150,804074362.wem,808688202.wem
cq030500_0160,734667125.wem,954226452.wem
cq030500_0165,579712458.wem,674898925.wem
cq030500_0170,71605262.wem,499206161.wem
cq030500_0175,792923680.wem,180810225.wem
cq030500_0180,85559025.wem,334815998.wem
cq030500_0190,482414197.wem,81425214.wem
cq030500_0195,405483900.wem,934527135.wem
cq030500_0200,493409729.wem,968426090.wem
cq030500_0210,630989471.wem,340581073.wem
cq030500_0215,197677229.wem,739906194.wem
cq030500_0220,533773001.wem,724974950.wem
cq030500_0230,357004389.wem,219978033.wem
cq030500_0240,149291557.wem,800449926.wem
cq030500_0250,881327014.wem,379536595.wem
cq030500_0260,666108530.wem,390546256.wem
cq030500_0270,834236197.wem,487160152.wem
cq030500_0280,339041517.wem,380444485.wem
cq030500_0285,648935938.wem,997239359.wem
cq030500_0290,259805298.wem,401483421.wem
cq030500_0295,48928939.wem,55748431.wem
cq030500_0300,48668347.wem,429518539.wem
cq030500_0310,972458839.wem,422815699.wem
cq030500_0315,241838342.wem,185411651.wem
cq030500_0320,18487730.wem,988849498.wem
cq030500_0330,129300069.wem,207411852.wem
cq030500_0340,358356068.wem,245527456.wem
cq030500_0345,1003363337.wem,331458592.wem
cq030500_0350,258034699.wem,805974358.wem
cq030500_0355,70502957.wem,995811299.wem
cq030500_0360,274275250.wem,1000865182.wem
cq030500_9010,78354107.wem,670666098.wem
cq030500_9013,821528692.wem,880380493.wem
cq030500_9016,1022542190.wem,168140358.wem
cq030700_0010,551861557.wem,914888687.wem
cq030700_0013,892749400.wem,1045904191.wem
cq030700_0016,333244307.wem,918573228.wem
cq030800_0010,354667241.wem,877670652.wem
cq030800_0015,845260965.wem,711310642.wem
cq030800_0020,573285067.wem,50692980.wem
cq030800_0030,569836944.wem,266432615.wem
cq030800_0040,196238897.wem,643863831.wem
cq030800_0050,983239525.wem,274994688.wem
cq030800_0065,1037029816.wem,713216513.wem
cq030800_0070,967096748.wem,555659156.wem
cq030900_0010,539579633.wem,87052772.wem
cq030900_0020,546739715.wem,772557363.wem
cq030900_0030,926651381.wem,779876622.wem
cq030900_0040,198766654.wem,724734578.wem
cq030900_0050,392569465.wem,166473052.wem
cq030900_0055,967342907.wem,104564329.wem
cq030900_0060,263317822.wem,396443772.wem
cq030900_0080,156802189.wem,451698658.wem
cq031000_0010,519327883.wem,76560035.wem
cq031000_0020,329337266.wem,625295190.wem
cq031000_0110,23504584.wem,104938670.wem
cq031000_0115,534314388.wem,360969147.wem
cq031100_0010,690040452.wem,449383561.wem
cq031100_0015,405800632.wem,684196767.wem
cq031100_0020,1003412395.wem,84014080.wem
cq031100_0030,881756817.wem,722301612.wem
cq031100_0040,193649125.wem,486719631.wem
cq031100_0050,508668359.wem,563479492.wem
cq031100_0060,728594048.wem,520741355.wem
cq031100_0070,97812392.wem,419405744.wem
cq031100_0080,419442393.wem,872442039.wem
cq031100_0085,248458509.wem,393800097.wem
cq031100_0090,649868018.wem,1042805038.wem
cq031100_0100,431831567.wem,170740429.wem
cq031100_0110,998490614.wem,240273505.wem
cq031100_0120,794098148.wem,867558670.wem
cq031100_0125,342300582.wem,669829297.wem
cq031100_0130,360802688.wem,999363034.wem
cq031100_0140,944409152.wem,1042461188.wem
cq031100_0150,378166598.wem,255215605.wem
cq031100_0155,105294207.wem,501628512.wem
cq031100_0160,787731469.wem,348837989.wem
cq031100_0165,137885993.wem,512800622.wem
cq031100_0170,895496464.wem,763682992.wem
cq031100_0180,727191661.wem,631161095.wem
cq031100_0185,831095403.wem,216177283.wem
cq031100_0190,583855740.wem,812649580.wem
cq031100_0195,255966441.wem,905925835.wem
cq031100_0200,492609913.wem,333430096.wem
cq031100_0210,871248933.wem,714649579.wem
cq031100_0215,933341941.wem,722162590.wem
cq031100_0220,632816618.wem,154065044.wem
cq031100_0225,41923193.wem,1056282304.wem
cq031100_0230,618430693.wem,835985637.wem
cq031100_0240,249185225.wem,33547035.wem
cq031100_0320,300906482.wem,1013519369.wem
cq031100_0325,308632198.wem,944650569.wem
cq031100_0330,806718253.wem,800919206.wem
cq031100_0333,871345417.wem,145922868.wem
cq031100_0336,153627649.wem,54355935.wem
cq031100_0340,245612396.wem,1044061414.wem
cq031100_0345,215476577.wem,727001915.wem
cq031100_0350,200337222.wem,790290360.wem
cq031100_0355,838541764.wem,473740882.wem
cq031100_0360,523605045.wem,927292773.wem
cq031100_0370,116045054.wem,752368754.wem
cq031100_0375,429693485.wem,186349015.wem
cq031100_0380,692521292.wem,167607876.wem
cq031100_0385,837220359.wem,269753228.wem
cq031100_0390,641689122.wem,476874547.wem
cq031100_0400,692707418.wem,367226001.wem
cq031100_0410,7827732.wem,728546694.wem
cq031100_0415,3510027.wem,114596869.wem
cq031100_0420,583855314.wem,760833243.wem
cq031100_0430,86762624.wem,766173370.wem
cq031100_0440,714515367.wem,137275702.wem
cq031100_0450,1038293692.wem,198468815.wem
cq031100_0455,545545205.wem,974349881.wem
cq031100_0460,875170308.wem,660656763.wem
cq031100_0470,459242784.wem,1000094877.wem
cq031100_0480,737819433.wem,433031942.wem
cq031100_0483,683050460.wem,763937548.wem
cq031100_0486,939317202.wem,19068167.wem
cq031100_0490,80603984.wem,60536258.wem
cq031100_0500,823532746.wem,357405668.wem
cq031100_0510,755876817.wem,413430889.wem
cq031100_0515,389802756.wem,503195618.wem
cq031100_0520,1048826378.wem,435852958.wem
cq031100_0525,582269847.wem,747274799.wem
cq031100_0530,422072804.wem,1030305384.wem
cq031100_0535,235932608.wem,530160436.wem
cq031100_0540,446921480.wem,980889059.wem
cq031100_0550,1030458748.wem,36812758.wem
cq031100_0555,417730118.wem,66683171.wem
cq031100_0560,97709734.wem,1060078568.wem
cq031100_0565,967024269.wem,128963623.wem
cq031100_0570,234731197.wem,1035982476.wem
cq031100_0580,967107771.wem,132112662.wem
cq031100_0590,291854246.wem,1054249395.wem
cq031100_0595,754834093.wem,38424672.wem
cq031100_0600,126825562.wem,974137907.wem
cq031100_0610,259181851.wem,797090151.wem
cq031100_0620,419516622.wem,995724166.wem
cq031100_0630,487315562.wem,381250855.wem
cq031100_0635,663841140.wem,1031373604.wem
cq031100_0640,553118036.wem,946521142.wem
cq031100_0645,764158995.wem,729682301.wem
cq031100_0650,840126357.wem,786103674.wem
cq031100_0655,78480414.wem,1042096561.wem
cq031100_0660,244660616.wem,401028516.wem
cq031100_0670,753314829.wem,537573967.wem
cq031100_0680,877269886.wem,234809654.wem
cq031100_0690,85166780.wem,51163490.wem
cq031100_0700,1000814148.wem,494908930.wem
cq031100_0710,169527650.wem,344954997.wem
cq031100_0720,216401449.wem,137363496.wem
cq031100_0730,835702034.wem,566653325.wem
cq031100_0740,1037404680.wem,321393673.wem
cq031100_0745,773111276.wem,577051947.wem
cq031100_0750,299125425.wem,345885936.wem
cq031200_0010,976428162.wem,914450189.wem
cq031200_0015,311424830.wem,500823887.wem
cq031200_0020,750201352.wem,754887314.wem
cq031200_0030,492342213.wem,977571971.wem
cq031200_0035,717349117.wem,1031153272.wem
cq031200_0040,433292548.wem,817330203.wem
cq031200_0050,808204710.wem,640297325.wem
cq031200_0060,359598510.wem,83711207.wem
cq031200_0065,617088962.wem,641360357.wem
cq031200_0070,1016024030.wem,568260401.wem
cq031200_0075,1011873906.wem,839305293.wem
cq031200_0080,574167588.wem,344971553.wem
cq031200_0090,301479674.wem,871449561.wem
cq031200_0100,158419204.wem,1014209134.wem
cq031200_0105,147597925.wem,366322632.wem
cq031200_0110,907919694.wem,102533610.wem
cq031200_0120,56888095.wem,312822776.wem
cq031200_0130,6749712.wem,7882009.wem
cq031200_0140,88628501.wem,385554792.wem
cq031200_0145,540615608.wem,438465839.wem
cq031200_0150,529520349.wem,673806252.wem
cq031200_0155,303524278.wem,418752725.wem
cq031200_0160,1070600692.wem,1011259955.wem
cq031300_0010,1028167803.wem,428428355.wem
cq031300_0020,113426902.wem,537718455.wem
cq031300_0030,598167589.wem,846068936.wem
cq031300_0035,758519633.wem,87415103.wem
cq031300_0040,53030045.wem,31326785.wem
cq031300_0045,179588093.wem,1004601066.wem
cq031300_0050,751524241.wem,259326961.wem
cq031300_0055,972891896.wem,882380012.wem
cq031300_0060,959674364.wem,59661564.wem
cq031300_0070,787641895.wem,107203076.wem
cq031300_0080,941370191.wem,241716479.wem
cq031300_0090,344101605.wem,353734255.wem
cq031300_0095,773680329.wem,24657023.wem
cq031300_0100,81670848.wem,1062850581.wem
cq031300_0105,137799221.wem,521716697.wem
cq031300_0110,339460106.wem,249614806.wem
cq031300_0115,769170926.wem,558718031.wem
cq031300_0120,576439788.wem,210715667.wem
cq031300_0130,261200610.wem,177839975.wem
cq031300_0135,466336564.wem,483681721.wem
cq031300_0140,549336355.wem,982359152.wem
cq031300_0150,81676078.wem,209980873.wem
cq031300_0155,810124849.wem,215577369.wem
cq031300_0160,823052356.wem,300203060.wem
cq031300_0170,1001797631.wem,343762933.wem
cq031300_0180,207401037.wem,317130459.wem
cq031300_0190,815272342.wem,535802109.wem
cq031300_0200,786012199.wem,638112141.wem
cq040100_0010,801570457.wem,516422941.wem
cq040100_0020,81395933.wem,353056236.wem
cq040100_0030,443484743.wem,820794851.wem
cq040100_0035,478891383.wem,822407215.wem
cq040100_0040,966832117.wem,525348469.wem
cq040100_0050,926394658.wem,966549914.wem
cq040200_0010,1009008734.wem,179545175.wem
cq040200_0015,940952268.wem,932438717.wem
cq040200_0020,946415991.wem,456998987.wem
cq040200_0025,1038116834.wem,590178922.wem
cq040200_0030,1055732973.wem,710677806.wem
cq040200_0035,248533232.wem,118271136.wem
cq040200_0040,1026890894.wem,16265112.wem
cq040200_0050,804971745.wem,344749657.wem
cq040200_0055,148750852.wem,360379102.wem
cq040200_0060,962859594.wem,787973328.wem
cq040200_0070,4939405.wem,793016386.wem
cq040200_0075,373462315.wem,867377474.wem
cq040200_0080,799410717.wem,100486535.wem
cq040200_0085,144416683.wem,472936933.wem
cq040200_0090,511974936.wem,326486221.wem
cq040200_0095,672626135.wem,963151515.wem
cq040200_0100,1021737081.wem,353519233.wem
cq040200_0105,469816159.wem,445179587.wem
cq040200_0110,358244287.wem,1056129301.wem
cq040200_0113,110825323.wem,549746116.wem
cq040200_0116,501849719.wem,640879377.wem
cq040300_0010,865893704.wem,1054530009.wem
cq040300_0020,62067261.wem,427436721.wem
cq040300_0030,691246951.wem,404087844.wem
cq040300_0035,1025963691.wem,681314069.wem
cq040300_0040,420783352.wem,228754087.wem
cq040300_0050,855555182.wem,359881758.wem
cq040300_0060,503775411.wem,63828035.wem
